customer_id,email,first_name,last_name,city,state,registration_date,customer_segment
CUST-000893,nathaniel68@example.com,Jose,Hutchinson,New Tiffanyton,WA,2025-09-22,Basic
CUST-000894,mooredaniel@example.com,Eric,Ross,East Paulmouth,TN,2024-05-01,Premium
CUST-000895,imcdonald@example.com,Daniel,White,South Kaylaborough,MO,2024-10-20,Premium
CUST-000896,matthew97@example.org,Jacqueline,Alvarez,Shawnside,FL,2026-01-16,Premium
CUST-000897,danielleflores@example.org,Vanessa,Schroeder,Port Michaelchester,NJ,2024-07-28,Basic
CUST-000898,mirandacisneros@example.net,Rodney,King,North Donald,KY,2024-12-15,Standard
CUST-000899,morgan76@example.net,Jason,Orozco,Port Brian,MH,2025-12-13,Standard
CUST-000900,tabitha42@example.org,Michael,Barnes,Nicholsburgh,UT,2025-01-07,Basic
CUST-000901,jmorrow@example.net,James,Sharp,West Elizabeth,GU,2026-01-09,Premium
CUST-000902,alexis72@example.com,Michelle,Wilson,Bakertown,NV,2026-01-12,Basic
CUST-000903,cynthiafowler@example.net,Connor,Robinson,South Heather,WI,2024-06-23,Standard
CUST-000904,nrobinson@example.org,Teresa,Ray,West Lisatown,ME,2025-12-09,Basic
CUST-000905,lyonsdeborah@example.com,Robert,Bell,Millsmouth,DE,2025-12-31,Basic
CUST-000906,lpatterson@example.net,Brooke,Daniels,Mitchellchester,SC,2024-09-17,Standard
CUST-000907,cowanlinda@example.org,Christopher,Smith,Garciaside,CT,2025-05-31,Standard
CUST-000908,contrerasmelissa@example.org,Jeffrey,Gibson,Wilsonfort,DE,2024-11-05,Premium
CUST-000909,pgutierrez@example.net,Kristen,Foster,Kimberlyhaven,LA,2024-09-05,Premium
CUST-000910,kyle63@example.org,Rachel,Perry,North Ericstad,MP,2025-10-12,Standard
CUST-000911,matthew96@example.org,Angela,Myers,Pooleshire,NE,2024-05-27,Premium
CUST-000912,lmadden@example.com,Rebecca,Holmes,Hallberg,NY,2024-05-19,Standard
CUST-000913,ocameron@example.com,Mary,Moore,Jamesland,AK,2025-01-07,Basic
CUST-000914,anthonyzimmerman@example.org,Ashley,Johnson,South Cynthia,WI,2024-11-10,Premium
CUST-000915,denisewalker@example.org,Amanda,Sanchez,Townsendton,KY,2024-04-23,Standard
CUST-000916,courtneylittle@example.net,Michelle,Rodriguez,North Donaldview,MH,2024-07-04,Basic
CUST-000917,snydermichael@example.org,Peter,Henry,South Charlesland,IL,2025-07-09,Basic
CUST-000918,opreston@example.com,Lindsey,White,East Donnaton,DE,2026-02-05,Standard
CUST-000919,timothy99@example.net,Adam,Boyd,Saraborough,PA,2024-03-15,Standard
CUST-000920,holmeskathleen@example.org,Michelle,Wilson,North Mark,IN,2024-04-23,Basic
CUST-000921,josepholson@example.org,Michael,Arnold,Stuartfort,NE,2025-03-03,Basic
CUST-000922,qnielsen@example.org,James,Mathis,Suzanneville,OR,2025-09-24,Standard
CUST-000923,gabriel37@example.com,Nicole,Henderson,Lisaville,PA,2024-11-29,Standard
CUST-000924,ashleybrooks@example.net,Lori,Cole,New Johnnychester,LA,2025-05-09,Basic
CUST-000925,raymond12@example.com,Ruben,Lopez,North Jason,MN,2024-11-20,Basic
CUST-000926,david50@example.net,Mark,Marshall,Rachelside,CA,2024-11-30,Standard
CUST-000927,alisongarcia@example.com,Jennifer,Shah,New Patriciachester,TX,2025-08-28,Standard
CUST-000928,lisa33@example.org,Leah,Jimenez,Robertville,NV,2024-06-27,Basic
CUST-000929,brittany39@example.org,Justin,Schneider,South Justinfurt,AZ,2025-12-08,Standard
CUST-000930,rogersallen@example.com,Cody,Lang,Joshuastad,MO,2024-04-21,Standard
CUST-000931,troy06@example.com,Heather,Gibson,Port Nathanielville,AK,2024-08-04,Standard
CUST-000932,taylorvictoria@example.net,Jennifer,Perez,East Jenniferstad,GU,2025-12-14,Standard
CUST-000933,villamiranda@example.com,Nicole,Williams,West Charlesmouth,UT,2025-05-15,Premium
CUST-000934,knelson@example.org,Brandy,Wilson,Michelleshire,FM,2025-11-05,Premium
CUST-000935,qwalsh@example.org,Aimee,Allen,Stanleyview,MD,2025-09-09,Basic
CUST-000936,qperez@example.com,Jennifer,Gomez,Lake Deborah,PR,2024-07-22,Premium
CUST-000937,jonestroy@example.org,Alexander,Robinson,Lopezville,MA,2024-07-24,Standard
CUST-000938,kathleen47@example.net,Eric,Wagner,East Sabrina,MS,2026-02-04,Premium
CUST-000939,kimberlylopez@example.com,Rodney,Parks,East Stevenville,WA,2024-05-13,Basic
CUST-000940,shannonjacob@example.org,Thomas,Schmidt,Josephside,CO,2024-11-08,Basic
CUST-000941,edwardshaw@example.net,Matthew,Alexander,Coreyfurt,VA,2026-01-01,Basic
CUST-000942,kellypowell@example.net,Joshua,Lawson,Rodriguezton,SD,2024-08-22,Premium
CUST-000943,robinsonbrian@example.org,Barbara,Allen,West Jeremyfurt,MO,2024-12-06,Premium
CUST-000944,jessicasuarez@example.com,Tyler,Jackson,West Dana,VT,2025-05-03,Premium
CUST-000945,daviswesley@example.net,Christy,Stevenson,East Leslie,CA,2024-06-23,Basic
CUST-000946,rachel20@example.net,Thomas,Cook,West Nicole,GA,2025-07-03,Standard
CUST-000947,wheelertara@example.net,Aaron,Marks,Rodrigueztown,OK,2025-07-04,Standard
CUST-000948,mary88@example.org,Kari,Rowe,West Lindamouth,NV,2025-02-15,Basic
CUST-000949,veronica47@example.com,Michael,Smith,Kevinmouth,MH,2025-03-07,Basic
CUST-000950,rrodriguez@example.net,Jessica,Smith,Chaseberg,MI,2025-02-20,Basic
CUST-000951,beckydominguez@example.com,Michael,Garner,South Danielle,KY,2025-11-25,Basic
CUST-000952,harcher@example.org,Joseph,Shelton,Peterchester,KY,2024-10-06,Standard
CUST-000953,rileyjacqueline@example.net,David,Pope,Keithtown,NM,2025-12-31,Premium
CUST-000954,stevenhernandez@example.com,Cindy,Beck,Tommyland,AS,2024-09-25,Premium
CUST-000955,swilliams@example.net,David,Freeman,South Michaeltown,AR,2024-08-24,Standard
CUST-000956,natasha88@example.org,Stephanie,Reeves,Lake James,OR,2025-12-25,Premium
CUST-000957,jeffery75@example.org,Lisa,Walsh,Rossville,MH,2024-08-31,Standard
CUST-000958,carla29@example.com,Erika,Morris,Lake Katrina,KS,2024-06-01,Premium
CUST-000959,kevinmiller@example.net,Sara,Murray,South Kimberly,MP,2025-01-07,Standard
CUST-000960,alishabenson@example.net,Sarah,Marquez,Gomezmouth,MT,2026-01-25,Premium
CUST-000961,jjohnson@example.org,Susan,Fisher,New Rebecca,WY,2024-08-18,Basic
CUST-000962,david89@example.com,Brian,Bruce,South Elizabeth,NH,2025-10-05,Basic
CUST-000963,fcombs@example.org,Joseph,Andersen,West Brookeport,OK,2025-02-08,Premium
CUST-000964,michelle19@example.net,William,Love,New Douglas,WA,2026-01-30,Standard
CUST-000965,jeffreylowe@example.org,Kevin,Collins,Port Toddborough,DE,2024-04-12,Premium
CUST-000966,cassandramartinez@example.org,John,Garcia,Port Williamfurt,AR,2025-12-30,Premium
CUST-000967,richard23@example.net,Jorge,Salazar,Villarrealville,NE,2024-06-08,Basic
CUST-000968,lopezlori@example.net,John,Hunt,South Timothy,LA,2025-06-24,Standard
CUST-000969,rrichardson@example.com,Paul,Marsh,Butlerchester,FL,2024-03-14,Basic
CUST-000970,ywilson@example.org,Beverly,Johnson,Williamsstad,DC,2025-01-30,Premium
CUST-000971,khill@example.com,Vincent,Callahan,West Rachel,NC,2024-12-04,Basic
CUST-000972,thompsonedward@example.net,Jennifer,Morgan,West Kristen,TN,2024-10-01,Standard
CUST-000973,pjones@example.com,Nicholas,Ruiz,New Jeanette,NY,2025-09-11,Premium
CUST-000974,david59@example.net,Michael,Williamson,Jonestown,PR,2025-08-11,Premium
CUST-000975,colinrodriguez@example.net,Thomas,Wolf,North Rachel,HI,2025-08-08,Basic
CUST-000976,acampos@example.org,Bryan,King,Port Karenmouth,WV,2024-11-22,Standard
CUST-000977,mcleanmanuel@example.net,Shannon,Anderson,East Johnny,NV,2025-07-03,Standard
CUST-000978,jamesmartin@example.net,Lindsey,Lee,Lake Susanville,IL,2024-03-18,Standard
CUST-000979,patriciaward@example.com,Ashley,Lin,Jacobhaven,NM,2024-07-10,Standard
CUST-000980,ashleywells@example.com,Michael,Yoder,Port Carlos,NE,2025-05-25,Standard
CUST-000981,carrolldavid@example.net,Kenneth,Wilson,North Carolyn,MA,2024-03-10,Premium
CUST-000982,sandra46@example.net,Michael,Brennan,West Charles,OK,2024-08-17,Premium
CUST-000983,reginald08@example.net,Patricia,Aguilar,Deniseton,MA,2024-12-27,Standard
CUST-000984,matthewhubbard@example.org,James,Montoya,Sandraton,IA,2025-02-17,Standard
CUST-000985,reedchad@example.com,Carly,Salazar,New Timothyberg,KY,2025-08-04,Premium
CUST-000986,johnsonwilliam@example.net,Michael,Woods,North Sarah,AK,2025-09-10,Premium
CUST-000987,amandadalton@example.net,Frances,Smith,Williamsfurt,UT,2024-05-24,Standard
CUST-000988,hdunn@example.com,David,Gilbert,Michaelmouth,NE,2025-12-25,Standard
CUST-000989,jessechapman@example.org,Robert,Goodwin,Port Alexisbury,GU,2024-04-04,Premium
CUST-000990,martinezhenry@example.org,Lee,Morrison,West David,MO,2025-02-06,Basic
CUST-000991,douglascharles@example.net,Jamie,Thornton,Priscillabury,NV,2025-07-28,Basic
CUST-000992,kimberly43@example.net,Patricia,Flores,North Michaelchester,VT,2026-01-17,Basic
CUST-000993,nramirez@example.org,Maureen,Meyer,Judyborough,DE,2024-11-21,Premium
CUST-000994,barryyoung@example.com,Debra,Chavez,North Victorton,KY,2024-09-13,Premium
CUST-000995,fevans@example.org,Joshua,Lynch,Smithfurt,MS,2025-01-12,Premium
CUST-000996,jamielopez@example.com,Amanda,Guerrero,New Kathryntown,PW,2025-05-12,Basic
CUST-000997,sandra49@example.org,Katherine,Peterson,Glennton,AS,2024-05-12,Standard
CUST-000998,rfarley@example.com,Michele,Hurley,Colemanshire,WI,2025-03-08,Premium
CUST-000999,susanmcdonald@example.org,David,Smith,Christopherbury,WI,2025-03-25,Premium
CUST-001000,ashley09@example.com,Michael,Hopkins,North Kurtmouth,MP,2024-09-03,Premium
